id,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
2406,2000001199,"Glucose, CSF|Cerebrospinal Fluid|Chemistry",Measurement,MIMIC-IV,Lab Test,NA,51788,1970-01-01,2099-12-31,NA
2410,2000001069,Length of Urine Collection|Urine|Chemistry,Measurement,MIMIC-IV,Lab Test,NA,51087,1970-01-01,2099-12-31,NA
2411,2000001097,CD20 %|Blood|Hematology,Measurement,MIMIC-IV,Lab Test,NA,51169,1970-01-01,2099-12-31,NA
2412,2000001074,"Urea Nitrogen, Urine|Urine|Chemistry",Measurement,MIMIC-IV,Lab Test,NA,51104,1970-01-01,2099-12-31,NA
2413,2000001010,Lactate|Blood|Blood Gas,Measurement,MIMIC-IV,Lab Test,NA,50813,1970-01-01,2099-12-31,NA
2415,2000001171,Monos|Other Body Fluid|Hematology,Measurement,MIMIC-IV,Lab Test,NA,51431,1970-01-01,2099-12-31,NA
2417,2000001207,Blood|Urine|Chemistry,Measurement,MIMIC-IV,Lab Test,NA,51962,1970-01-01,2099-12-31,NA
2419,2000001087,ADP|Blood|Hematology,Measurement,MIMIC-IV,Lab Test,NA,51135,1970-01-01,2099-12-31,NA
2420,2000001026,"Albumin, Ascites|Ascites|Chemistry",Measurement,MIMIC-IV,Lab Test,NA,50835,1970-01-01,2099-12-31,NA
2421,2000001031,25-OH Vitamin D|Blood|Chemistry,Measurement,MIMIC-IV,Lab Test,NA,50853,1970-01-01,2099-12-31,NA
2422,2000001035,Barbiturate Screen|Blood|Chemistry,Measurement,MIMIC-IV,Lab Test,NA,50879,1970-01-01,2099-12-31,NA
2423,2000001051,Protein Electrophoresis|Blood|Chemistry,Measurement,MIMIC-IV,Lab Test,NA,50975,1970-01-01,2099-12-31,NA
2426,2000001066,"Cocaine, Urine|Urine|Chemistry",Measurement,MIMIC-IV,Lab Test,NA,51079,1970-01-01,2099-12-31,NA
2427,2000001020,"Sodium, Whole Blood|Blood|Blood Gas",Measurement,MIMIC-IV,Lab Test,NA,50824,1970-01-01,2099-12-31,NA
2428,2000001226,Monocytes|Cerebrospinal Fluid|Hematology,Measurement,MIMIC-IV,Lab Test,NA,52267,1970-01-01,2099-12-31,NA
2430,2000001061,"Total Protein, Pleural|Pleural|Chemistry",Measurement,MIMIC-IV,Lab Test,NA,51059,1970-01-01,2099-12-31,NA
2431,2000001208,Glucose|Urine|Chemistry,Measurement,MIMIC-IV,Lab Test,NA,51976,1970-01-01,2099-12-31,NA
2433,2000001161,CD34|Other Body Fluid|Hematology,Measurement,MIMIC-IV,Lab Test,NA,51406,1970-01-01,2099-12-31,NA
2435,2000001158,CD20|Other Body Fluid|Hematology,Measurement,MIMIC-IV,Lab Test,NA,51400,1970-01-01,2099-12-31,NA
2436,2000001088,Arachadonic Acid|Blood|Hematology,Measurement,MIMIC-IV,Lab Test,NA,51142,1970-01-01,2099-12-31,NA
2437,2000001033,"AFP, Maternal Screen|Blood|Chemistry",Measurement,MIMIC-IV,Lab Test,NA,50860,1970-01-01,2099-12-31,NA
2441,2000001079,Macrophage|Ascites|Hematology,Measurement,MIMIC-IV,Lab Test,NA,51117,1970-01-01,2099-12-31,NA
2442,2000001117,Granulocyte Count|Blood|Hematology,Measurement,MIMIC-IV,Lab Test,NA,51218,1970-01-01,2099-12-31,NA
2443,2000001113,D-Dimer|Blood|Hematology,Measurement,MIMIC-IV,Lab Test,NA,51196,1970-01-01,2099-12-31,NA
2444,2000001050,"Osmolality, Measured|Blood|Chemistry",Measurement,MIMIC-IV,Lab Test,NA,50964,1970-01-01,2099-12-31,NA
2449,2000001248,pH|Urine|Chemistry,Measurement,MIMIC-IV,Lab Test,NA,52725,1970-01-01,2099-12-31,NA
2452,2000001239,"Total Nucleated Cells, Pleural|Pleural|Hematology",Measurement,MIMIC-IV,Lab Test,NA,52386,1970-01-01,2099-12-31,NA
2456,2000001084,Other|Ascites|Hematology,Measurement,MIMIC-IV,Lab Test,NA,51123,1970-01-01,2099-12-31,NA
2458,2000001205,Influenza B by PCR|Other Body Fluid|Chemistry,Measurement,MIMIC-IV,Lab Test,NA,51867,1970-01-01,2099-12-31,NA
2459,2000001243,"Sodium, Whole Blood|Blood|Blood Gas",Measurement,MIMIC-IV,Lab Test,NA,52450,1970-01-01,2099-12-31,NA
2460,2000001076,Bands|Ascites|Hematology,Measurement,MIMIC-IV,Lab Test,NA,51111,1970-01-01,2099-12-31,NA
2462,2000001063,"Albumin, Urine|Urine|Chemistry",Measurement,MIMIC-IV,Lab Test,NA,51069,1970-01-01,2099-12-31,NA
2463,2000001244,D-Dimer|Blood|Chemistry,Measurement,MIMIC-IV,Lab Test,NA,52546,1970-01-01,2099-12-31,NA
2465,2000001059,"Glucose, Pleural|Pleural|Chemistry",Measurement,MIMIC-IV,Lab Test,NA,51053,1970-01-01,2099-12-31,NA
2467,2000001053,Tricyclic Antidepressant Screen|Blood|Chemistry,Measurement,MIMIC-IV,Lab Test,NA,50999,1970-01-01,2099-12-31,NA
2468,2000001202,Influenza A by PCR|Other Body Fluid|Chemistry,Measurement,MIMIC-IV,Lab Test,NA,51858,1970-01-01,2099-12-31,NA
2470,2000001002,Base Excess|Blood|Blood Gas,Measurement,MIMIC-IV,Lab Test,NA,50802,1970-01-01,2099-12-31,NA
2474,2000001062,24 hr Creatinine|Urine|Chemistry,Measurement,MIMIC-IV,Lab Test,NA,51067,1970-01-01,2099-12-31,NA
2475,2000001108,CD56|Blood|Hematology,Measurement,MIMIC-IV,Lab Test,NA,51188,1970-01-01,2099-12-31,NA
2477,2000001231,"Total Nucleated Cells, CSF|Cerebrospinal Fluid|Hematology",Measurement,MIMIC-IV,Lab Test,NA,52281,1970-01-01,2099-12-31,NA
2479,2000001013,Oxygen Saturation|Blood|Blood Gas,Measurement,MIMIC-IV,Lab Test,NA,50817,1970-01-01,2099-12-31,NA
2480,2000001018,"Potassium, Whole Blood|Blood|Blood Gas",Measurement,MIMIC-IV,Lab Test,NA,50822,1970-01-01,2099-12-31,NA
2482,2000028002,TISSUE,Measurement,MIMIC-IV,Procedure,NA,70076,1970-01-01,2099-12-31,NA
2483,2000028006,RESPIRATORY CULTURE,Measurement,MIMIC-IV,Procedure,NA,90055,1970-01-01,2099-12-31,NA
2484,2000028010,R/O VANCOMYCIN RESISTANT ENTEROCOCCUS,Measurement,MIMIC-IV,Procedure,NA,90115,1970-01-01,2099-12-31,NA
2485,2000028017,"Blood Culture, Routine",Measurement,MIMIC-IV,Procedure,NA,90201,1970-01-01,2099-12-31,NA
2486,2000028008,ANAEROBIC BOTTLE,Measurement,MIMIC-IV,Procedure,NA,90093,1970-01-01,2099-12-31,NA
2488,2000028001,TISSUE,Measurement,MIMIC-IV,Procedure,NA,70073,1970-01-01,2099-12-31,NA
2489,2000028009,URINE CULTURE,Measurement,MIMIC-IV,Procedure,NA,90110,1970-01-01,2099-12-31,NA
2490,2000028018,"Blood Culture, Neonate",Measurement,MIMIC-IV,Procedure,NA,90202,1970-01-01,2099-12-31,NA
2493,2000028005,WOUND CULTURE,Measurement,MIMIC-IV,Procedure,NA,90046,1970-01-01,2099-12-31,NA
2495,2000028011,ANAEROBIC BOTTLE,Measurement,MIMIC-IV,Procedure,NA,90117,1970-01-01,2099-12-31,NA
2499,2000028028,ANAEROBIC BOTTLE,Measurement,MIMIC-IV,Procedure,NA,90261,1970-01-01,2099-12-31,NA
2500,2000028031,FLUID CULTURE,Measurement,MIMIC-IV,Procedure,NA,90268,1970-01-01,2099-12-31,NA
2502,2000028033,TISSUE,Measurement,MIMIC-IV,Procedure,NA,90272,1970-01-01,2099-12-31,NA
2504,2000028019,C. difficile DNA amplification assay,Measurement,MIMIC-IV,Procedure,NA,90221,1970-01-01,2099-12-31,NA
2506,2000028014,FUNGAL CULTURE (HAIR/SKIN/NAILS),Measurement,MIMIC-IV,Procedure,NA,90178,1970-01-01,2099-12-31,NA
2507,2000028029,BLOOD/FUNGAL CULTURE,Measurement,MIMIC-IV,Procedure,NA,90265,1970-01-01,2099-12-31,NA
2508,2000028022,ANAEROBIC CULTURE,Measurement,MIMIC-IV,Procedure,NA,90245,1970-01-01,2099-12-31,NA
2509,2000028013,ANAEROBIC BOTTLE,Measurement,MIMIC-IV,Procedure,NA,90149,1970-01-01,2099-12-31,NA
2510,2000028020,C. difficile Toxin antigen assay,Measurement,MIMIC-IV,Procedure,NA,90233,1970-01-01,2099-12-31,NA
2511,2000028032,FUNGAL CULTURE,Measurement,MIMIC-IV,Procedure,NA,90269,1970-01-01,2099-12-31,NA
2513,2000028004,URINE CULTURE,Measurement,MIMIC-IV,Procedure,NA,90039,1970-01-01,2099-12-31,NA
2514,2000028015,YEAST VAGINITIS CULTURE,Measurement,MIMIC-IV,Procedure,NA,90186,1970-01-01,2099-12-31,NA
2515,2000000000,Stroke Volume Variation,Measurement,MIMIC-IV,Clinical Observation,S,Stroke Volume Variation,1970-01-01,2099-12-31,NA
2516,2000025018,IMIPENEM,Measurement,MIMIC-IV,Lab Test,NA,90020,1970-01-01,2099-12-31,NA
2517,2000025027,MEROPENEM,Measurement,MIMIC-IV,Lab Test,NA,90029,1970-01-01,2099-12-31,NA
2518,2000025028,DAPTOMYCIN,Measurement,MIMIC-IV,Lab Test,NA,90030,1970-01-01,2099-12-31,NA
2519,2000025013,VANCOMYCIN,Measurement,MIMIC-IV,Lab Test,NA,90015,1970-01-01,2099-12-31,NA
2521,2000025029,LINEZOLID,Measurement,MIMIC-IV,Lab Test,NA,90031,1970-01-01,2099-12-31,NA
2522,2000025004,ERYTHROMYCIN,Measurement,MIMIC-IV,Lab Test,NA,90006,1970-01-01,2099-12-31,NA
2523,2000025025,RIFAMPIN,Measurement,MIMIC-IV,Lab Test,NA,90027,1970-01-01,2099-12-31,NA
2524,2000025012,AMIKACIN,Measurement,MIMIC-IV,Lab Test,NA,90014,1970-01-01,2099-12-31,NA
2525,2000025016,CEFTRIAXONE,Measurement,MIMIC-IV,Lab Test,NA,90018,1970-01-01,2099-12-31,NA
2526,2000025026,CEFEPIME,Measurement,MIMIC-IV,Lab Test,NA,90028,1970-01-01,2099-12-31,NA
2527,2000025006,TRIMETHOPRIM/SULFA,Measurement,MIMIC-IV,Lab Test,NA,90008,1970-01-01,2099-12-31,NA
2528,2000025005,CLINDAMYCIN,Measurement,MIMIC-IV,Lab Test,NA,90007,1970-01-01,2099-12-31,NA
2529,2000025023,LEVOFLOXACIN,Measurement,MIMIC-IV,Lab Test,NA,90025,1970-01-01,2099-12-31,NA
2530,2000025011,TOBRAMYCIN,Measurement,MIMIC-IV,Lab Test,NA,90013,1970-01-01,2099-12-31,NA
2531,2000025003,CEFAZOLIN,Measurement,MIMIC-IV,Lab Test,NA,90005,1970-01-01,2099-12-31,NA
2532,2000025001,PENICILLIN G,Measurement,MIMIC-IV,Lab Test,NA,90003,1970-01-01,2099-12-31,NA
2533,2000025015,CEFTAZIDIME,Measurement,MIMIC-IV,Lab Test,NA,90017,1970-01-01,2099-12-31,NA
2535,2000025017,CIPROFLOXACIN,Measurement,MIMIC-IV,Lab Test,NA,90019,1970-01-01,2099-12-31,NA
2536,2000025014,OXACILLIN,Measurement,MIMIC-IV,Lab Test,NA,90016,1970-01-01,2099-12-31,NA
2538,2000025009,TETRACYCLINE,Measurement,MIMIC-IV,Lab Test,NA,90011,1970-01-01,2099-12-31,NA
2539,2000025002,AMPICILLIN,Measurement,MIMIC-IV,Lab Test,NA,90004,1970-01-01,2099-12-31,NA
2540,2000025010,GENTAMICIN,Measurement,MIMIC-IV,Lab Test,NA,90012,1970-01-01,2099-12-31,NA
2541,2000025024,PIPERACILLIN/TAZO,Measurement,MIMIC-IV,Lab Test,NA,90026,1970-01-01,2099-12-31,NA
2542,2000025008,NITROFURANTOIN,Measurement,MIMIC-IV,Lab Test,NA,90010,1970-01-01,2099-12-31,NA
2544,2000025020,AMPICILLIN/SULBACTAM,Measurement,MIMIC-IV,Lab Test,NA,90022,1970-01-01,2099-12-31,NA
2546,2000030034,Pain Level,Observation,MIMIC-IV,Clinical Observation,NA,223791,1970-01-01,2099-12-31,NA
2547,2000030011,Pain Management,Observation,MIMIC-IV,Clinical Observation,NA,223792,1970-01-01,2099-12-31,NA
2548,2000030017,O2 Delivery Device(s),Observation,MIMIC-IV,Clinical Observation,NA,226732,1970-01-01,2099-12-31,NA
2549,2000030016,Pain Present,Observation,MIMIC-IV,Clinical Observation,NA,223781,1970-01-01,2099-12-31,NA
2550,2000030058,Pain Level Response,Observation,MIMIC-IV,Clinical Observation,NA,224409,1970-01-01,2099-12-31,NA
2552,2000030012,Temperature Site,Observation,MIMIC-IV,Clinical Observation,NA,224642,1970-01-01,2099-12-31,NA
2553,2000030030,Pain Level Acceptable,Observation,MIMIC-IV,Clinical Observation,NA,223794,1970-01-01,2099-12-31,NA
2554,2000030027,Bowel Sounds,Observation,MIMIC-IV,Clinical Observation,NA,224004,1970-01-01,2099-12-31,NA
2555,2000030116,Currently experiencing pain,Observation,MIMIC-IV,Clinical Observation,NA,225113,1970-01-01,2099-12-31,NA
2556,2000030115,Tobacco Use History,Observation,MIMIC-IV,Clinical Observation,NA,227687,1970-01-01,2099-12-31,NA
2557,2000030117,Code Status,Observation,MIMIC-IV,Clinical Observation,NA,223758,1970-01-01,2099-12-31,NA
2560,2000001855,Medical - general service for internal medicine,Observation,MIMIC-IV,Location,NA,MED,1970-01-01,2099-12-31,NA
2561,2000001859,Trauma - injury or damage caused by physical harm from an external source,Observation,MIMIC-IV,Location,NA,TRAUM,1970-01-01,2099-12-31,NA
2563,2000001858,"Psychiatric - mental disorders relating to mood, behaviour, cognition, or perceptions",Observation,MIMIC-IV,Location,NA,PSYCH,1970-01-01,2099-12-31,NA
2565,2000001863,CSURG,Observation,MIMIC-IV,Location,NA,CSURG,1970-01-01,2099-12-31,NA
2567,2000001857,"Orthopaedic medicine - non-surgical, relating to musculoskeletal system",Observation,MIMIC-IV,Location,NA,ORTHO,1970-01-01,2099-12-31,NA
2688,2000020001,Abdominal Pain,Observation,MIMIC-IV,MS-DRG,NA,Abdominal Pain,1970-01-01,2099-12-31,NA
2712,2000020328,Heart Failure,Observation,MIMIC-IV,MS-DRG,NA,Heart Failure,1970-01-01,2099-12-31,NA
2805,2000020008,Acute Leukemia,Observation,MIMIC-IV,MS-DRG,NA,Acute Leukemia,1970-01-01,2099-12-31,NA
2890,2000020384,Intestinal Obstruction,Observation,MIMIC-IV,MS-DRG,NA,Intestinal Obstruction,1970-01-01,2099-12-31,NA
2941,2000020137,Cardiomyopathy,Observation,MIMIC-IV,MS-DRG,NA,Cardiomyopathy,1970-01-01,2099-12-31,NA
2978,2000020034,Alcoholic Liver Disease,Observation,MIMIC-IV,MS-DRG,NA,Alcoholic Liver Disease,1970-01-01,2099-12-31,NA
3202,2000020150,Chemotherapy,Observation,MIMIC-IV,MS-DRG,NA,Chemotherapy,1970-01-01,2099-12-31,NA
3266,2000020013,Acute Myocardial Infarction,Observation,MIMIC-IV,MS-DRG,NA,Acute Myocardial Infarction,1970-01-01,2099-12-31,NA
3304,2000020244,Diabetes,Observation,MIMIC-IV,MS-DRG,NA,Diabetes,1970-01-01,2099-12-31,NA
3366,2000020770,Seizure,Observation,MIMIC-IV,MS-DRG,NA,Seizure,1970-01-01,2099-12-31,NA
3487,2000001521,ENGLISH,Observation,MIMIC-IV,Qualifier Value,NA,ENGLISH,1970-01-01,2099-12-31,NA
3488,2000026243,"STAPHYLOCOCCUS, COAGULASE NEGATIVE, PRESUMPTIVELY NOT S. SAPROPHYTICUS",Observation,MIMIC-IV,Organism,NA,80262,1970-01-01,2099-12-31,NA
3501,2000026284,MICROCOCCUS/STOMATOCOCCUS SPECIES,Observation,MIMIC-IV,Organism,NA,80306,1970-01-01,2099-12-31,NA
3505,2000026077,GRAM POSITIVE BACTERIA,Observation,MIMIC-IV,Organism,NA,80081,1970-01-01,2099-12-31,NA
3506,2000026227,FUSOBACTERIUM SPECIES,Observation,MIMIC-IV,Organism,NA,80245,1970-01-01,2099-12-31,NA
3508,2000026050,BETA STREPTOCOCCUS GROUP A,Observation,MIMIC-IV,Organism,NA,80054,1970-01-01,2099-12-31,NA
3520,2000026017,MORGANELLA MORGANII,Observation,MIMIC-IV,Organism,NA,80018,1970-01-01,2099-12-31,NA
3522,2000026084,LACTOBACILLUS SPECIES,Observation,MIMIC-IV,Organism,NA,80088,1970-01-01,2099-12-31,NA
3523,2000026217,STREPTOCOCCUS ANGINOSUS (MILLERI) GROUP,Observation,MIMIC-IV,Organism,NA,80235,1970-01-01,2099-12-31,NA
3534,2000026003,KLEBSIELLA PNEUMONIAE,Observation,MIMIC-IV,Organism,NA,80004,1970-01-01,2099-12-31,NA
3545,2000026022,STAPH AUREUS COAG +,Observation,MIMIC-IV,Organism,NA,80023,1970-01-01,2099-12-31,NA
3548,2000026044,BETA STREPTOCOCCUS GROUP G,Observation,MIMIC-IV,Organism,NA,80047,1970-01-01,2099-12-31,NA
3551,2000026147,"STAPHYLOCOCCUS, COAGULASE NEGATIVE",Observation,MIMIC-IV,Organism,NA,80155,1970-01-01,2099-12-31,NA
3553,2000026229,CITROBACTER FREUNDII COMPLEX,Observation,MIMIC-IV,Organism,NA,80248,1970-01-01,2099-12-31,NA
3561,2000026226,PREVOTELLA SPECIES,Observation,MIMIC-IV,Organism,NA,80244,1970-01-01,2099-12-31,NA
3568,2000026207,"NON-FERMENTER, NOT PSEUDOMONAS AERUGINOSA",Observation,MIMIC-IV,Organism,NA,80225,1970-01-01,2099-12-31,NA
3569,2000026282,ACINETOBACTER BAUMANNII COMPLEX,Observation,MIMIC-IV,Organism,NA,80304,1970-01-01,2099-12-31,NA
3572,2000026016,PROTEUS MIRABILIS,Observation,MIMIC-IV,Organism,NA,80017,1970-01-01,2099-12-31,NA
3575,2000026054,GRAM NEGATIVE ROD(S),Observation,MIMIC-IV,Organism,NA,80058,1970-01-01,2099-12-31,NA
3577,2000026162,ENTEROCOCCUS FAECALIS,Observation,MIMIC-IV,Organism,NA,80172,1970-01-01,2099-12-31,NA
3578,2000026083,STENOTROPHOMONAS MALTOPHILIA,Observation,MIMIC-IV,Organism,NA,80087,1970-01-01,2099-12-31,NA
3581,2000026074,ANAEROBIC GRAM POSITIVE COCCUS(I),Observation,MIMIC-IV,Organism,NA,80078,1970-01-01,2099-12-31,NA
3583,2000026013,SERRATIA MARCESCENS,Observation,MIMIC-IV,Organism,NA,80014,1970-01-01,2099-12-31,NA
3589,2000026071,YEAST,Observation,MIMIC-IV,Organism,NA,80075,1970-01-01,2099-12-31,NA
3595,2000026297,BETA STREPTOCOCCUS GROUP A,Observation,MIMIC-IV,Organism,NA,90311,1970-01-01,2099-12-31,NA
3598,2000026161,STREPTOCOCCUS ANGINOSUS,Observation,MIMIC-IV,Organism,NA,80171,1970-01-01,2099-12-31,NA
3609,2000026259,VIRIDANS STREPTOCOCCI,Observation,MIMIC-IV,Organism,NA,80280,1970-01-01,2099-12-31,NA
3611,2000026358,MIXED BACTERIAL FLORA,Observation,MIMIC-IV,Organism,NA,90785,1970-01-01,2099-12-31,NA
3620,2000026015,PROTEUS VULGARIS,Observation,MIMIC-IV,Organism,NA,80016,1970-01-01,2099-12-31,NA
3621,2000026196,PORPHYROMONAS SPECIES,Observation,MIMIC-IV,Organism,NA,80212,1970-01-01,2099-12-31,NA
3644,2000026234,"YEAST, PRESUMPTIVELY NOT C. ALBICANS",Observation,MIMIC-IV,Organism,NA,80253,1970-01-01,2099-12-31,NA
3648,2000026352,CANCELLED,Observation,MIMIC-IV,Organism,NA,90760,1970-01-01,2099-12-31,NA
3655,2000026224,RESEMBLING MICROCOCCUS/STOMATOCOCCUS SPECIES,Observation,MIMIC-IV,Organism,NA,80242,1970-01-01,2099-12-31,NA
3659,2000026271,POSITIVE FOR METHICILLIN RESISTANT STAPH AUREUS,Observation,MIMIC-IV,Organism,NA,80293,1970-01-01,2099-12-31,NA
3660,2000026180,ACINETOBACTER BAUMANNII,Observation,MIMIC-IV,Organism,NA,80194,1970-01-01,2099-12-31,NA
3662,2000026225,PORPHYROMONAS SPECIES,Observation,MIMIC-IV,Organism,NA,80243,1970-01-01,2099-12-31,NA
3663,2000026035,CLOSTRIDIUM PERFRINGENS,Observation,MIMIC-IV,Organism,NA,80038,1970-01-01,2099-12-31,NA
3683,2000026222,PRESUMPTIVE FUSOBACTERIUM MORTIFERUM/VARIUM GROUP,Observation,MIMIC-IV,Organism,NA,80240,1970-01-01,2099-12-31,NA
3684,2000026218,PRESUMPTIVE CLOSTRIDIUM PERFRINGENS,Observation,MIMIC-IV,Organism,NA,80236,1970-01-01,2099-12-31,NA
3691,2000026075,ANAEROBIC GRAM POSITIVE ROD(S),Observation,MIMIC-IV,Organism,NA,80079,1970-01-01,2099-12-31,NA
3698,2000026069,GRAM NEGATIVE ROD #4,Observation,MIMIC-IV,Organism,NA,80073,1970-01-01,2099-12-31,NA
3701,2000026056,CANDIDA ALBICANS,Observation,MIMIC-IV,Organism,NA,80060,1970-01-01,2099-12-31,NA
3707,2000026001,ESCHERICHIA COLI,Observation,MIMIC-IV,Organism,NA,80002,1970-01-01,2099-12-31,NA
3712,2000026120,FUSOBACTERIUM SPECIES,Observation,MIMIC-IV,Organism,NA,80125,1970-01-01,2099-12-31,NA
3714,2000026273,PRESUMPTIVE GARDNERELLA VAGINALIS,Observation,MIMIC-IV,Organism,NA,80295,1970-01-01,2099-12-31,NA
3716,2000026108,BACTEROIDES FRAGILIS GROUP,Observation,MIMIC-IV,Organism,NA,80112,1970-01-01,2099-12-31,NA
3730,2000026067,GRAM NEGATIVE ROD #2,Observation,MIMIC-IV,Organism,NA,80071,1970-01-01,2099-12-31,NA
3734,2000026205,PROBABLE ENTEROCOCCUS,Observation,MIMIC-IV,Organism,NA,80223,1970-01-01,2099-12-31,NA
3739,2000026018,PROVIDENCIA STUARTII,Observation,MIMIC-IV,Organism,NA,80019,1970-01-01,2099-12-31,NA
3749,2000026133,CLOSTRIDIUM DIFFICILE,Observation,MIMIC-IV,Organism,NA,80139,1970-01-01,2099-12-31,NA
3750,2000026042,BETA STREPTOCOCCUS GROUP B,Observation,MIMIC-IV,Organism,NA,80045,1970-01-01,2099-12-31,NA
3753,2000026081,CORYNEBACTERIUM SPECIES (DIPHTHEROIDS),Observation,MIMIC-IV,Organism,NA,80085,1970-01-01,2099-12-31,NA
3762,2000026276,GEMELLA SPECIES,Observation,MIMIC-IV,Organism,NA,80298,1970-01-01,2099-12-31,NA
3770,2000026353,ENTEROBACTER CLOACAE COMPLEX,Observation,MIMIC-IV,Organism,NA,90763,1970-01-01,2099-12-31,NA
3773,2000026049,ENTEROCOCCUS SP.,Observation,MIMIC-IV,Organism,NA,80053,1970-01-01,2099-12-31,NA
3783,2000026066,GRAM NEGATIVE ROD #1,Observation,MIMIC-IV,Organism,NA,80070,1970-01-01,2099-12-31,NA
3795,2000026158,ENTEROCOCCUS FAECIUM,Observation,MIMIC-IV,Organism,NA,80168,1970-01-01,2099-12-31,NA
3804,2000026004,KLEBSIELLA OXYTOCA,Observation,MIMIC-IV,Organism,NA,80005,1970-01-01,2099-12-31,NA
3808,2000026122,FUSOBACTERIUM NUCLEATUM,Observation,MIMIC-IV,Organism,NA,80128,1970-01-01,2099-12-31,NA
3810,2000026209,PROBABLE GARDNERELLA VAGINALIS,Observation,MIMIC-IV,Organism,NA,80227,1970-01-01,2099-12-31,NA
3825,2000026068,GRAM NEGATIVE ROD #3,Observation,MIMIC-IV,Organism,NA,80072,1970-01-01,2099-12-31,NA
3829,2000026208,PROBABLE LACTOBACILLUS SPECIES,Observation,MIMIC-IV,Organism,NA,80226,1970-01-01,2099-12-31,NA
3831,2000026025,PSEUDOMONAS AERUGINOSA,Observation,MIMIC-IV,Organism,NA,80026,1970-01-01,2099-12-31,NA
3835,2000026329,PROTEUS VULGARIS GROUP,Observation,MIMIC-IV,Organism,NA,90683,1970-01-01,2099-12-31,NA
3842,2000026235,"CANDIDA ALBICANS, PRESUMPTIVE IDENTIFICATION",Observation,MIMIC-IV,Organism,NA,80254,1970-01-01,2099-12-31,NA
3852,2000025576,MRSA SCREEN,Observation,MIMIC-IV,Observable Entity,NA,90189,1970-01-01,2099-12-31,NA
3853,2000025573,MRSA SCREEN,Observation,MIMIC-IV,Observable Entity,NA,70091,1970-01-01,2099-12-31,NA
3854,2000001611,Neurology,Observation,MIMIC-IV,Location,NA,Neurology,1970-01-01,2099-12-31,NA
3860,2000001616,Med/Surg/Trauma,Observation,MIMIC-IV,Location,NA,Med/Surg/Trauma,1970-01-01,2099-12-31,NA
3861,2000001628,Hematology/Oncology Intermediate,Observation,MIMIC-IV,Location,NA,Hematology/Oncology Intermediate,1970-01-01,2099-12-31,NA
3862,2000001623,Cardiac Vascular Intensive Care Unit (CVICU),Observation,MIMIC-IV,Location,NA,Cardiac Vascular Intensive Care Unit (CVICU),1970-01-01,2099-12-31,NA
3863,2000001626,Psychiatry,Observation,MIMIC-IV,Location,NA,Psychiatry,1970-01-01,2099-12-31,NA
3864,2000001619,Medical Intensive Care Unit (MICU),Observation,MIMIC-IV,Location,NA,Medical Intensive Care Unit (MICU),1970-01-01,2099-12-31,NA
3865,2000001636,Cardiology Surgery Intermediate,Observation,MIMIC-IV,Location,NA,Cardiology Surgery Intermediate,1970-01-01,2099-12-31,NA
3866,2000001617,Med/Surg/GYN,Observation,MIMIC-IV,Location,NA,Med/Surg/GYN,1970-01-01,2099-12-31,NA
3868,2000001627,Trauma SICU (TSICU),Observation,MIMIC-IV,Location,NA,Trauma SICU (TSICU),1970-01-01,2099-12-31,NA
3870,2000001612,Hematology/Oncology,Observation,MIMIC-IV,Location,NA,Hematology/Oncology,1970-01-01,2099-12-31,NA
3871,2000001614,Transplant,Observation,MIMIC-IV,Location,NA,Transplant,1970-01-01,2099-12-31,NA
3872,2000001625,Surgical Intensive Care Unit (SICU),Observation,MIMIC-IV,Location,NA,Surgical Intensive Care Unit (SICU),1970-01-01,2099-12-31,NA
3873,2000001621,Cardiac Surgery,Observation,MIMIC-IV,Location,NA,Cardiac Surgery,1970-01-01,2099-12-31,NA
3874,2000001613,Vascular,Observation,MIMIC-IV,Location,NA,Vascular,1970-01-01,2099-12-31,NA
3875,2000001610,Med/Surg,Observation,MIMIC-IV,Location,NA,Med/Surg,1970-01-01,2099-12-31,NA
3876,2000001620,Surgery/Trauma,Observation,MIMIC-IV,Location,NA,Surgery/Trauma,1970-01-01,2099-12-31,NA
5685,3027200,R wave duration in lead I,Measurement,LOINC,Clinical Observation,S,10001-6,1970-01-01,2099-12-31,NA
5703,3028561,R wave duration in lead III,Measurement,LOINC,Clinical Observation,S,10003-2,1970-01-01,2099-12-31,NA
